지점,지점명,일시,월합강수량(00~24h만)(mm)
95,철원,2009-02,49.1
95,철원,2009-03,47.9
95,철원,2009-04,78.3
95,철원,2009-05,99.9
95,철원,2009-06,203.1
95,철원,2009-07,539.3
95,철원,2009-08,432.1
95,철원,2009-09,17.5
95,철원,2009-10,71.1
95,철원,2009-11,34.9
95,철원,2009-12,23.5
95,철원,2010-01,29.4
95,철원,2010-02,50.8
95,철원,2010-03,61.5
95,철원,2010-04,51.7
95,철원,2010-05,97.7
95,철원,2010-06,123.1
95,철원,2010-07,347.6
95,철원,2010-08,574.7
95,철원,2010-09,461.3
95,철원,2010-10,23
95,철원,2010-11,21.9
95,철원,2010-12,24.8
95,철원,2011-01,8.1
95,철원,2011-02,26.3
95,철원,2011-03,12.7
95,철원,2011-04,86.7
95,철원,2011-05,102.1
95,철원,2011-06,299.5
95,철원,2011-07,738.5
95,철원,2011-08,200
95,철원,2011-09,41
95,철원,2011-10,29.9
95,철원,2011-11,100.4
95,철원,2011-12,11.1
95,철원,2012-01,7.4
95,철원,2012-02,1.8
95,철원,2012-03,33.4
95,철원,2012-04,146.5
95,철원,2012-05,24.3
95,철원,2012-06,108.7
95,철원,2012-07,227.7
95,철원,2012-08,466.7
95,철원,2012-09,114.1
95,철원,2012-10,83.3
95,철원,2012-11,63.8
95,철원,2012-12,40
95,철원,2013-01,19.1
95,철원,2013-02,53.9
95,철원,2013-03,24
95,철원,2013-04,64.6
95,철원,2013-05,84.6
95,철원,2013-06,23.3
95,철원,2013-07,1009.2
95,철원,2013-08,208.7
95,철원,2013-09,153.4
95,철원,2013-10,20.7
95,철원,2013-11,73.3
95,철원,2013-12,24.1
95,철원,2014-01,12.7
95,철원,2014-02,18
95,철원,2014-03,7.1
95,철원,2014-04,14
95,철원,2014-05,81.6
95,철원,2014-06,75.6
95,철원,2014-07,186.7
95,철원,2014-08,105
95,철원,2014-09,73
95,철원,2014-10,55.4
95,철원,2014-11,42.2
95,철원,2014-12,13.1
95,철원,2015-01,17
95,철원,2015-02,24
95,철원,2015-03,7.8
95,철원,2015-04,98.3
95,철원,2015-05,35.8
95,철원,2015-06,79.6
95,철원,2015-07,458
95,철원,2015-08,140.6
95,철원,2015-09,32.7
95,철원,2015-10,64
95,철원,2015-11,111.5
95,철원,2015-12,25.6
95,철원,2016-01,.9
95,철원,2016-02,54.1
95,철원,2016-03,45.2
95,철원,2016-04,88.8
95,철원,2016-05,149.9
95,철원,2016-06,27.1
95,철원,2016-07,460.5
95,철원,2016-08,63.7
95,철원,2016-09,32.2
95,철원,2016-10,173.1
95,철원,2016-11,15.6
95,철원,2016-12,69.8
95,철원,2017-01,14.5
95,철원,2017-02,9.8
95,철원,2017-03,21.5
95,철원,2017-04,63.6
95,철원,2017-05,36
95,철원,2017-06,74.2
95,철원,2017-07,575.2
95,철원,2017-08,354.9
95,철원,2017-09,26.6
95,철원,2017-10,10.8
95,철원,2017-11,33.5
95,철원,2017-12,12.8
95,철원,2018-01,7.9
95,철원,2018-02,14.4
95,철원,2018-03,33.6
95,철원,2018-04,139.4
95,철원,2018-05,263.1
95,철원,2018-06,122.3
95,철원,2018-07,174.2
95,철원,2018-08,527
95,철원,2018-09,55.4
95,철원,2018-10,74.8
95,철원,2018-11,60.2
95,철원,2018-12,8.3
95,철원,2019-01,0
95,철원,2019-02,20.6
95,철원,2019-03,23.3
95,철원,2019-04,28
95,철원,2019-05,26.4
95,철원,2019-06,57.1
95,철원,2019-07,305.3
95,철원,2019-08,156.9
95,철원,2019-09,199.1
95,철원,2019-10,30.8
95,철원,2019-11,53
95,철원,2019-12,20
95,철원,2020-01,79.7
95,철원,2020-02,46.8
95,철원,2020-03,16.9
95,철원,2020-04,20.9
95,철원,2020-05,161.7
95,철원,2020-06,92.2
95,철원,2020-07,184.5
95,철원,2020-08,903
95,철원,2020-09,166
95,철원,2020-10,4.1
95,철원,2020-11,72.3
95,철원,2020-12,1.2
95,철원,2021-01,7.6
95,철원,2021-02,4.8
95,철원,2021-03,103.7
95,철원,2021-04,99.3
95,철원,2021-05,199.1
95,철원,2021-06,67.6
95,철원,2021-07,117.2
95,철원,2021-08,219.6
95,철원,2021-09,105.9
95,철원,2021-10,128.3
95,철원,2021-11,57.3
95,철원,2021-12,4.9
95,철원,2022-01,2.5
95,철원,2022-02,8.9
95,철원,2022-03,90.9
95,철원,2022-04,17.9
95,철원,2022-05,14.5
95,철원,2022-06,437.2
95,철원,2022-07,247.6
95,철원,2022-08,420.4
95,철원,2022-09,257.4
95,철원,2022-10,162.1
95,철원,2022-11,85.2
95,철원,2022-12,8.1
95,철원,2023-01,42.2
95,철원,2023-02,0
95,철원,2023-03,12.5
95,철원,2023-04,97.5
98,동두천,1998-01,7.9
98,동두천,1998-02,28.8
98,동두천,1998-03,44.5
98,동두천,1998-04,100.8
98,동두천,1998-05,132.7
98,동두천,1998-06,196
98,동두천,1998-07,344.7
98,동두천,1998-08,997.2
98,동두천,1998-09,139.1
98,동두천,1998-10,48.4
98,동두천,1998-11,58.5
98,동두천,1998-12,3.6
98,동두천,1999-01,5.7
98,동두천,1999-02,1.5
98,동두천,1999-03,58.9
98,동두천,1999-04,87.1
98,동두천,1999-05,113.4
98,동두천,1999-06,77.6
98,동두천,1999-07,276.8
98,동두천,1999-08,748.5
98,동두천,1999-09,258.8
98,동두천,1999-10,88.8
98,동두천,1999-11,26.9
98,동두천,1999-12,8.2
98,동두천,2000-01,40.1
98,동두천,2000-02,1.7
98,동두천,2000-03,5.5
98,동두천,2000-04,32.5
98,동두천,2000-05,68.1
98,동두천,2000-06,80.5
98,동두천,2000-07,166
98,동두천,2000-08,720.1
98,동두천,2000-09,137.9
98,동두천,2000-10,28.2
98,동두천,2000-11,20.1
98,동두천,2000-12,44.5
98,동두천,2001-01,43.1
98,동두천,2001-02,32.9
98,동두천,2001-03,10.2
98,동두천,2001-04,10
98,동두천,2001-05,8
98,동두천,2001-06,262.3
98,동두천,2001-07,582.3
98,동두천,2001-08,179.9
98,동두천,2001-09,33.7
98,동두천,2001-10,81.4
98,동두천,2001-11,17.2
98,동두천,2001-12,17
98,동두천,2002-01,53.7
98,동두천,2002-02,1.9
98,동두천,2002-03,37.3
98,동두천,2002-04,144.3
98,동두천,2002-05,54.2
98,동두천,2002-06,68.2
98,동두천,2002-07,299.9
98,동두천,2002-08,458.1
98,동두천,2002-09,46.1
98,동두천,2002-10,65.8
98,동두천,2002-11,9.8
98,동두천,2002-12,21.8
98,동두천,2003-01,14.2
98,동두천,2003-02,24.1
98,동두천,2003-03,30.1
98,동두천,2003-04,124
98,동두천,2003-05,92.5
98,동두천,2003-06,204
98,동두천,2003-07,319.6
98,동두천,2003-08,618.6
98,동두천,2003-09,308.5
98,동두천,2003-10,43
98,동두천,2003-11,71.8
98,동두천,2003-12,3.1
98,동두천,2004-01,15.2
98,동두천,2004-02,72
98,동두천,2004-03,31.5
98,동두천,2004-04,104.7
98,동두천,2004-05,163.4
98,동두천,2004-06,56.1
98,동두천,2004-07,593
98,동두천,2004-08,130.1
98,동두천,2004-09,246
98,동두천,2004-10,31
98,동두천,2004-11,67.5
98,동두천,2004-12,24
98,동두천,2005-01,3.8
98,동두천,2005-02,28.3
98,동두천,2005-03,9.2
98,동두천,2005-04,75.7
98,동두천,2005-05,61.1
98,동두천,2005-06,196.7
98,동두천,2005-07,364.1
98,동두천,2005-08,335.7
98,동두천,2005-09,231.8
98,동두천,2005-10,21.9
98,동두천,2005-11,42.5
98,동두천,2005-12,7.4
98,동두천,2006-01,35.3
98,동두천,2006-02,9.1
98,동두천,2006-03,19.4
98,동두천,2006-04,80
98,동두천,2006-05,132.8
98,동두천,2006-06,156.5
98,동두천,2006-07,718
98,동두천,2006-08,73.2
98,동두천,2006-09,14
98,동두천,2006-10,69.1
98,동두천,2006-11,40.8
98,동두천,2006-12,11.9
98,동두천,2007-01,3.6
98,동두천,2007-02,4.6
98,동두천,2007-03,79.1
98,동두천,2007-04,47.1
98,동두천,2007-05,112
98,동두천,2007-06,62.4
98,동두천,2007-07,242
98,동두천,2007-08,441.9
98,동두천,2007-09,216.8
98,동두천,2007-10,40.4
98,동두천,2007-11,23
98,동두천,2007-12,13.4
98,동두천,2008-01,6.7
98,동두천,2008-02,8.5
98,동두천,2008-03,44.3
98,동두천,2008-04,36.3
98,동두천,2008-05,89.6
98,동두천,2008-06,155.2
98,동두천,2008-07,725.6
98,동두천,2008-08,233.1
98,동두천,2008-09,123.3
98,동두천,2008-10,37.1
98,동두천,2008-11,23.9
98,동두천,2008-12,34.6
98,동두천,2009-01,2.9
98,동두천,2009-02,40.7
98,동두천,2009-03,58.7
98,동두천,2009-04,69.5
98,동두천,2009-05,115.7
98,동두천,2009-06,124.6
98,동두천,2009-07,476.6
98,동두천,2009-08,448.3
98,동두천,2009-09,24
98,동두천,2009-10,78.3
98,동두천,2009-11,68.8
98,동두천,2009-12,19.7
98,동두천,2010-01,25.2
98,동두천,2010-02,46.7
98,동두천,2010-03,81.1
98,동두천,2010-04,61.1
98,동두천,2010-05,112.2
98,동두천,2010-06,269.1
98,동두천,2010-07,324.4
98,동두천,2010-08,512.6
98,동두천,2010-09,432.5
98,동두천,2010-10,28.4
98,동두천,2010-11,16.8
98,동두천,2010-12,29.4
98,동두천,2011-01,6.3
98,동두천,2011-02,29.1
98,동두천,2011-03,6.5
98,동두천,2011-04,95.9
98,동두천,2011-05,132.8
98,동두천,2011-06,383.1
98,동두천,2011-07,1223.5
98,동두천,2011-08,272.7
98,동두천,2011-09,32.4
98,동두천,2011-10,35.6
98,동두천,2011-11,85.4
98,동두천,2011-12,7.9
98,동두천,2012-01,5.6
98,동두천,2012-02,.1
98,동두천,2012-03,32.9
98,동두천,2012-04,129
98,동두천,2012-05,20.6
98,동두천,2012-06,144.5
98,동두천,2012-07,278
98,동두천,2012-08,397.2
98,동두천,2012-09,171.1
98,동두천,2012-10,99.8
98,동두천,2012-11,71.2
98,동두천,2012-12,33.9
98,동두천,2013-01,19.1
98,동두천,2013-02,50.7
98,동두천,2013-03,24.5
98,동두천,2013-04,74.8
98,동두천,2013-05,117.5
98,동두천,2013-06,18.8
98,동두천,2013-07,818.7
98,동두천,2013-08,124.6
98,동두천,2013-09,103.6
98,동두천,2013-10,18.2
98,동두천,2013-11,65.5
98,동두천,2013-12,34.9
98,동두천,2014-01,10.6
98,동두천,2014-02,22.6
98,동두천,2014-03,7.8
98,동두천,2014-04,22.1
98,동두천,2014-05,80.8
98,동두천,2014-06,76.9
98,동두천,2014-07,203.8
98,동두천,2014-08,125.3
98,동두천,2014-09,93.1
98,동두천,2014-10,39.7
98,동두천,2014-11,45.3
98,동두천,2014-12,13.6
98,동두천,2015-01,17.3
98,동두천,2015-02,23.4
98,동두천,2015-03,8.4
98,동두천,2015-04,82.5
98,동두천,2015-05,32.8
98,동두천,2015-06,70.1
98,동두천,2015-07,348.7
98,동두천,2015-08,120.6
98,동두천,2015-09,60.5
98,동두천,2015-10,83.1
98,동두천,2015-11,114.6
98,동두천,2015-12,26.5
98,동두천,2016-01,1.3
98,동두천,2016-02,47.8
98,동두천,2016-03,53.3
98,동두천,2016-04,86.5
98,동두천,2016-05,151.8
98,동두천,2016-06,29.5
98,동두천,2016-07,366.3
98,동두천,2016-08,70.4
98,동두천,2016-09,39.6
98,동두천,2016-10,154.9
98,동두천,2016-11,18.1
98,동두천,2016-12,67.7
98,동두천,2017-01,15.5
98,동두천,2017-02,15.1
98,동두천,2017-03,15.1
98,동두천,2017-04,67.5
98,동두천,2017-05,22.7
98,동두천,2017-06,50.5
98,동두천,2017-07,376.3
98,동두천,2017-08,334.6
98,동두천,2017-09,25.3
98,동두천,2017-10,18.5
98,동두천,2017-11,19
98,동두천,2017-12,29.6
98,동두천,2018-01,7
98,동두천,2018-02,30.7
98,동두천,2018-03,38.7
98,동두천,2018-04,125.9
98,동두천,2018-05,242.9
98,동두천,2018-06,193.6
98,동두천,2018-07,216.9
98,동두천,2018-08,407.4
98,동두천,2018-09,56.5
98,동두천,2018-10,107.9
98,동두천,2018-11,61.5
98,동두천,2018-12,11
98,동두천,2019-01,.4
98,동두천,2019-02,26.7
98,동두천,2019-03,32.5
98,동두천,2019-04,34.8
98,동두천,2019-05,34.5
98,동두천,2019-06,63.2
98,동두천,2019-07,329.8
98,동두천,2019-08,135.2
98,동두천,2019-09,247.5
98,동두천,2019-10,38.2
98,동두천,2019-11,58.1
98,동두천,2019-12,27.2
98,동두천,2020-01,71.4
98,동두천,2020-02,54.8
98,동두천,2020-03,19.7
98,동두천,2020-04,19.5
98,동두천,2020-05,134.3
98,동두천,2020-06,128.6
98,동두천,2020-07,248
98,동두천,2020-08,757.8
98,동두천,2020-09,130.4
98,동두천,2020-10,2.9
98,동두천,2020-11,73.9
98,동두천,2020-12,.6
98,동두천,2021-01,15.4
98,동두천,2021-02,8.5
98,동두천,2021-03,107.8
98,동두천,2021-04,99.3
98,동두천,2021-05,228.8
98,동두천,2021-06,103.3
98,동두천,2021-07,100.2
98,동두천,2021-08,140.6
98,동두천,2021-09,100.6
98,동두천,2021-10,71.2
98,동두천,2021-11,51.6
98,동두천,2021-12,8.3
98,동두천,2022-01,6.5
98,동두천,2022-02,7.1
98,동두천,2022-03,91
98,동두천,2022-04,17.8
98,동두천,2022-05,16.4
98,동두천,2022-06,522.8
98,동두천,2022-07,302.7
98,동두천,2022-08,506.8
98,동두천,2022-09,204.5
98,동두천,2022-10,146.3
98,동두천,2022-11,88.7
98,동두천,2022-12,12
98,동두천,2023-01,49.8
98,동두천,2023-02,.5
98,동두천,2023-03,14.4
98,동두천,2023-04,94.6
99,파주,2002-01,55.5
99,파주,2002-02,.8
99,파주,2002-03,29.2
99,파주,2002-04,171.7
99,파주,2002-05,52
99,파주,2002-06,55.2
99,파주,2002-07,345.3
99,파주,2002-08,407.7
99,파주,2002-09,31.5
99,파주,2002-10,47
99,파주,2002-11,8.8
99,파주,2002-12,20.3
99,파주,2003-01,11.7
99,파주,2003-02,27.9
99,파주,2003-03,28.4
99,파주,2003-04,117
99,파주,2003-05,54
99,파주,2003-06,196.3
99,파주,2003-07,323.2
99,파주,2003-08,603.2
99,파주,2003-09,239.1
99,파주,2003-10,45.5
99,파주,2003-11,69.7
99,파주,2003-12,2.1
99,파주,2004-01,16.1
99,파주,2004-02,69
99,파주,2004-03,41.8
99,파주,2004-04,88.5
99,파주,2004-05,147.2
99,파주,2004-06,49.3
99,파주,2004-07,512.1
99,파주,2004-08,118.6
99,파주,2004-09,253
99,파주,2004-10,4.7
99,파주,2004-11,77
99,파주,2004-12,20.5
99,파주,2005-01,2.5
99,파주,2005-02,23.8
99,파주,2005-03,7.1
99,파주,2005-04,68.1
99,파주,2005-05,88.5
99,파주,2005-06,115.3
99,파주,2005-07,237.1
99,파주,2005-08,268.4
99,파주,2005-09,294
99,파주,2005-10,14.5
99,파주,2005-11,43.8
99,파주,2005-12,8.6
99,파주,2006-01,34.1
99,파주,2006-02,5.9
99,파주,2006-03,13.8
99,파주,2006-04,56.8
99,파주,2006-05,169.9
99,파주,2006-06,188.2
99,파주,2006-07,669
99,파주,2006-08,56.3
99,파주,2006-09,28.9
99,파주,2006-10,33
99,파주,2006-11,21.5
99,파주,2006-12,7.2
99,파주,2007-01,6.3
99,파주,2007-02,4.5
99,파주,2007-03,75.3
99,파주,2007-04,48.6
99,파주,2007-05,133.6
99,파주,2007-06,89.4
99,파주,2007-07,305
99,파주,2007-08,270.8
99,파주,2007-09,219.6
99,파주,2007-10,30.7
99,파주,2007-11,30.1
99,파주,2007-12,9.4
99,파주,2008-01,8.5
99,파주,2008-02,7.8
99,파주,2008-03,47.1
99,파주,2008-04,38.3
99,파주,2008-05,63.6
99,파주,2008-06,79.6
99,파주,2008-07,576.6
99,파주,2008-08,295.1
99,파주,2008-09,111.5
99,파주,2008-10,24
99,파주,2008-11,19.4
99,파주,2008-12,31
99,파주,2009-01,2.5
99,파주,2009-02,38.6
99,파주,2009-03,61.6
99,파주,2009-04,79
99,파주,2009-05,150.6
99,파주,2009-06,106.1
99,파주,2009-07,388.5
99,파주,2009-08,424
99,파주,2009-09,18.5
99,파주,2009-10,70.5
99,파주,2009-11,147.5
99,파주,2009-12,19.9
99,파주,2010-01,23.7
99,파주,2010-02,40.3
99,파주,2010-03,74.1
99,파주,2010-04,52.5
99,파주,2010-05,115.6
99,파주,2010-06,160.9
99,파주,2010-07,328.2
99,파주,2010-08,525.9
99,파주,2010-09,439
99,파주,2010-10,25.5
99,파주,2010-11,14.3
99,파주,2010-12,27.2
99,파주,2011-01,9
99,파주,2011-02,28.5
99,파주,2011-03,8.3
99,파주,2011-04,93.3
99,파주,2011-05,120.1
99,파주,2011-06,341.1
99,파주,2011-07,1093.1
99,파주,2011-08,235.2
99,파주,2011-09,27.5
99,파주,2011-10,33.4
99,파주,2011-11,67.7
99,파주,2011-12,6.1
99,파주,2012-01,7.3
99,파주,2012-02,0
99,파주,2012-03,32.4
99,파주,2012-04,121.5
99,파주,2012-05,26.4
99,파주,2012-06,81.2
99,파주,2012-07,293
99,파주,2012-08,540.3
99,파주,2012-09,150.1
99,파주,2012-10,79.7
99,파주,2012-11,69.5
99,파주,2012-12,34.7
99,파주,2013-01,22.3
99,파주,2013-02,53
99,파주,2013-03,26
99,파주,2013-04,58.3
99,파주,2013-05,139.6
99,파주,2013-06,33.9
99,파주,2013-07,692
99,파주,2013-08,151.9
99,파주,2013-09,67.8
99,파주,2013-10,17.5
99,파주,2013-11,57.9
99,파주,2013-12,27.2
99,파주,2014-01,7.8
99,파주,2014-02,19.5
99,파주,2014-03,5.1
99,파주,2014-04,18.7
99,파주,2014-05,70.7
99,파주,2014-06,59.4
99,파주,2014-07,164.6
99,파주,2014-08,120.2
99,파주,2014-09,63.8
99,파주,2014-10,56.5
99,파주,2014-11,43.5
99,파주,2014-12,12.9
99,파주,2015-01,20.9
99,파주,2015-02,22.3
99,파주,2015-03,7.7
99,파주,2015-04,63.4
99,파주,2015-05,26.8
99,파주,2015-06,82.8
99,파주,2015-07,220.1
99,파주,2015-08,33.5
99,파주,2015-09,31.8
99,파주,2015-10,74.1
99,파주,2015-11,111.6
99,파주,2015-12,21.2
99,파주,2016-01,1
99,파주,2016-02,65.9
99,파주,2016-03,57.4
99,파주,2016-04,89.3
99,파주,2016-05,157.7
99,파주,2016-06,28.6
99,파주,2016-07,377.9
99,파주,2016-08,31.9
99,파주,2016-09,26.4
99,파주,2016-10,249.9
99,파주,2016-11,15.8
99,파주,2016-12,62.1
99,파주,2017-01,12.8
99,파주,2017-02,16.5
99,파주,2017-03,9
99,파주,2017-04,65.7
99,파주,2017-05,44.1
99,파주,2017-06,42.7
99,파주,2017-07,364.3
99,파주,2017-08,318.1
99,파주,2017-09,23.1
99,파주,2017-10,9.8
99,파주,2017-11,16.8
99,파주,2017-12,24.9
99,파주,2018-01,6.1
99,파주,2018-02,28.6
99,파주,2018-03,36.3
99,파주,2018-04,122.4
99,파주,2018-05,208.2
99,파주,2018-06,137
99,파주,2018-07,127.4
99,파주,2018-08,129.5
99,파주,2018-09,50.3
99,파주,2018-10,102
99,파주,2018-11,50.5
99,파주,2018-12,11.2
99,파주,2019-01,.2
99,파주,2019-02,23.3
99,파주,2019-03,25.5
99,파주,2019-04,38.6
99,파주,2019-05,37.1
99,파주,2019-06,62.2
99,파주,2019-07,259.6
99,파주,2019-08,161.9
99,파주,2019-09,283.2
99,파주,2019-10,30.4
99,파주,2019-11,72.2
99,파주,2019-12,28.2
99,파주,2020-01,82.3
99,파주,2020-02,54.3
99,파주,2020-03,12.1
99,파주,2020-04,17.5
99,파주,2020-05,131.8
99,파주,2020-06,131.4
99,파주,2020-07,231.2
99,파주,2020-08,682.6
99,파주,2020-09,195.7
99,파주,2020-10,3.5
99,파주,2020-11,64.2
99,파주,2020-12,5.7
99,파주,2021-01,12.9
99,파주,2021-02,10
99,파주,2021-03,112.4
99,파주,2021-04,106.4
99,파주,2021-05,243
99,파주,2021-06,50.4
99,파주,2021-07,93.6
99,파주,2021-08,183.3
99,파주,2021-09,93.5
99,파주,2021-10,79.4
99,파주,2021-11,47.2
99,파주,2021-12,5.8
99,파주,2022-01,7.2
99,파주,2022-02,2.6
99,파주,2022-03,103.3
99,파주,2022-04,19.5
99,파주,2022-05,12.7
99,파주,2022-06,509.9
99,파주,2022-07,290.2
99,파주,2022-08,353.5
99,파주,2022-09,152.4
99,파주,2022-10,181.6
99,파주,2022-11,89.2
99,파주,2022-12,8.4
99,파주,2023-01,42.9
99,파주,2023-02,1
99,파주,2023-03,14.7
99,파주,2023-04,102.3
100,대관령,1971-08,200.8
100,대관령,1971-09,57.9
100,대관령,1971-10,7.1
100,대관령,1971-11,10
100,대관령,1971-12,6.7
100,대관령,1972-01,145.6
100,대관령,1972-02,65.8
100,대관령,1972-03,118
100,대관령,1972-04,68.3
100,대관령,1972-05,93.4
100,대관령,1972-06,24.8
100,대관령,1972-07,133
100,대관령,1972-08,597.5
100,대관령,1972-09,160.5
100,대관령,1972-10,48.2
100,대관령,1972-11,91.2
100,대관령,1972-12,91.1
100,대관령,1973-01,91.2
100,대관령,1973-02,3.8
100,대관령,1973-03,26.8
100,대관령,1973-04,100.2
100,대관령,1973-05,128.7
100,대관령,1973-06,195.2
100,대관령,1973-07,108.2
100,대관령,1973-08,123.9
100,대관령,1973-09,206.2
100,대관령,1973-10,114.6
100,대관령,1973-11,37.7
100,대관령,1973-12,8.8
100,대관령,1974-01,19.3
100,대관령,1974-02,39.4
100,대관령,1974-03,52
100,대관령,1974-04,142.4
100,대관령,1974-05,156.4
100,대관령,1974-06,66
100,대관령,1974-07,293
100,대관령,1974-08,246.3
100,대관령,1974-09,142.4
100,대관령,1974-10,57.7
100,대관령,1974-11,19.7
100,대관령,1974-12,30.5
100,대관령,1975-01,20.2
100,대관령,1975-02,34.4
100,대관령,1975-03,82.9
100,대관령,1975-04,132.5
100,대관령,1975-05,137.6
100,대관령,1975-06,143.1
100,대관령,1975-07,377.4
100,대관령,1975-08,179.4
100,대관령,1975-09,296.7
100,대관령,1975-10,102.5
100,대관령,1975-11,259.3
100,대관령,1975-12,30.7
100,대관령,1976-01,4.3
100,대관령,1976-02,158.5
100,대관령,1976-03,44.1
100,대관령,1976-04,105.1
100,대관령,1976-05,37
100,대관령,1976-06,170
100,대관령,1976-07,165.4
100,대관령,1976-08,564.9
100,대관령,1976-09,135.3
100,대관령,1976-10,54.4
100,대관령,1976-11,48
100,대관령,1976-12,48.1
100,대관령,1977-01,8
100,대관령,1977-02,1.2
100,대관령,1977-03,47
100,대관령,1977-04,245
100,대관령,1977-05,57.3
100,대관령,1977-06,68.4
100,대관령,1977-07,127.6
100,대관령,1977-08,223
100,대관령,1977-09,140.9
100,대관령,1977-10,46.1
100,대관령,1977-11,174.5
100,대관령,1977-12,36.3
100,대관령,1978-01,56
100,대관령,1978-02,81.8
100,대관령,1978-03,72.5
100,대관령,1978-04,29.5
100,대관령,1978-05,45.6
100,대관령,1978-06,292.3
